area_sqm,rooms,floor,floor_count,build_year,latitude,longitude,distance_to_center,poi_count,distance_to_school,distance_to_healthcare,distance_to_post_office,distance_to_kindergarten,distance_to_restaurant,distance_to_college,distance_to_pharmacy,has_parking,has_balcony,has_elevator,has_security,has_storage,price,listing_year,listing_month
84,4,,,1990,,,,,,,,,,,,0,0,1,0,,650000,2025,4
57.79,3,,,2018,,,,,,,,,,,,0,0,1,1,,695900,2025,4
42.12,2,,,2016,,,,,,,,,,,,0,0,1,1,,547560,2025,4
63.39,3,,,2018,,,,,,,,,,,,0,0,1,0,,760000,2025,4
64,3,,,2018,,,,,,,,,,,,0,0,1,0,,815000,2025,4
26.56,1,1,,,,,,,,,,,,,,0,0,1,1,,345000,2025,4
36.59,3,1,,,,,,,,,,,,,,0,0,1,1,,363000,2025,4
25.7,1,1,,,,,,,,,,,,,,0,0,1,1,,337500,2025,4
40.68,3,1,,,,,,,,,,,,,,0,0,1,1,,397000,2025,4
60.64,4,1,,,,,,,,,,,,,,0,0,1,1,,631000,2025,4
32.04,2,1,,,,,,,,,,,,,,0,0,1,1,,381000,2025,4
37.84,2,1,,,,,,,,,,,,,,0,0,1,1,,357000,2025,4
38.41,2,1,,,,,,,,,,,,,,0,0,1,1,,462500,2025,4
40.54,2,1,,,,,,,,,,,,,,0,0,1,1,,396000,2025,4
44.18,2,1,,,,,,,,,,,,,,0,0,1,1,,421000,2025,4
54.82,2,1,,,,,,,,,,,,,,0,0,1,1,,592000,2025,4
31.91,2,1,,,,,,,,,,,,,,0,0,1,1,,379500,2025,4
29.69,1,1,,,,,,,,,,,,,,0,0,1,1,,355000,2025,4
34.21,2,1,,,,,,,,,,,,,,0,0,1,1,,407000,2025,4
48.17,3,1,,,,,,,,,,,,,,0,0,1,1,,439500,2025,4
58.88,4,1,,,,,,,,,,,,,,0,0,1,1,,514000,2025,4
59.08,4,1,,,,,,,,,,,,,,0,0,1,1,,516000,2025,4
43.78,2,1,,,,,,,,,,,,,,0,0,1,1,,440500,2025,4
36.04,2,1,,,,,,,,,,,,,,0,0,1,1,,376500,2025,4
39.26,1,,,,,,,,,,,,,,,0,0,1,0,,420082,2025,4
32.98,2,1,,,,,,,,,,,,,,0,0,1,1,,392000,2025,4
29.89,2,1,,,,,,,,,,,,,,0,0,1,1,,376500,2025,4
35.12,2,1,,,,,,,,,,,,,,0,0,1,1,,417500,2025,4
36.34,2,1,,,,,,,,,,,,,,0,0,1,1,,432000,2025,4
72.74,4,,,2026,,,,,,,,,,,,0,0,1,0,,696460,2025,4
67.58,3,,,,,,,,,,,,,,,0,0,1,0,,642010,2025,4
26.18,1,,,2025,,,,,,,,,,,,0,0,1,0,,392700,2025,4
50.63,2,,,,,,,,,,,,,,,0,0,1,1,,339000,2025,4
49,2,,,1965,,,,,,,,,,,,0,0,1,1,,365000,2025,4
45.1,2,,,1965,,,,,,,,,,,,0,0,1,0,,310000,2025,4
66.38,3,,,2025,,,,,,,,,,,,0,0,1,1,,590334,2025,4
59.76,3,,,2025,,,,,,,,,,,,0,0,1,1,,539016,2025,4
71,3,,,2021,,,,,,,,,,,,0,0,1,0,,923000,2025,4
45.36,2,,,2027,,,,,,,,,,,,0,0,1,1,,460404,2025,4
51,2,,,,,,,,,,,,,,,0,0,1,0,,357000,2025,4
40,2,,,1970,,,,,,,,,,,,0,0,1,1,,399000,2025,4
99.56,3,,,,,,,,,,,,,,,0,0,1,1,,1100000,2025,4
32.9,1,,,2025,,,,,,,,,,,,0,0,1,1,,325710,2025,4
109,3,3,,,,,,,,,,,,,,0,0,1,1,,860000,2025,4
58.7,3,,,2025,,,,,,,,,,,,0,0,1,1,,542975,2025,4
57.1,3,,,1970,,,,,,,,,,,,0,0,1,1,,449000,2025,4
72.28,4,,,1976,,,,,,,,,,,,0,0,1,1,,590000,2025,4
33.5,2,,,1970,,,,,,,,,,,,0,0,1,1,,400000,2025,4
46.83,3,,,1970,,,,,,,,,,,,0,0,1,0,,350000,2025,4
41,2,,,2025,,,,,,,,,,,,0,0,1,1,,371300,2025,4
32.5,1,,,,,,,,,,,,,,,0,0,1,0,,321700,2025,4
38,2,,,2025,,,,,,,,,,,,0,0,1,1,,354500,2025,4
54.2,3,,,2025,,,,,,,,,,,,0,0,1,1,,465600,2025,4
68.5,4,,,2025,,,,,,,,,,,,0,0,1,1,,567000,2025,4
32.98,2,1,,,,,,,,,,,,,,0,0,1,1,,392000,2025,4
32,2,,,2024,,,,,,,,,,,,0,0,1,1,,328300,2025,4
54.3,3,,,1980,,,,,,,,,,,,0,0,1,1,,440000,2025,4
39,2,,,2024,,,,,,,,,,,,0,0,1,1,,381700,2025,4
40.1,2,,,2025,,,,,,,,,,,,0,0,1,1,,389900,2025,4
80,,,,2024,,,,,,,,,,,,0,0,1,1,,661550,2025,4
49,2,,,1933,,,,,,,,,,,,0,0,1,0,,249000,2025,4
26,1,,,2025,,,,,,,,,,,,0,0,1,1,,258850,2025,4
44.1,3,,,2025,,,,,,,,,,,,0,0,1,1,,425200,2025,4
51,3,,,2025,,,,,,,,,,,,0,0,1,1,,470100,2025,4
62.09,3,,,1985,,,,,,,,,,,,0,0,1,0,,539000,2025,4
42,2,,,1970,,,,,,,,,,,,0,0,1,0,,410000,2025,4
40,2,,,,,,,,,,,,,,,0,0,1,0,,425000,2025,4
47,2,,,,,,,,,,,,,,,0,0,1,0,,460000,2025,4
42,2,,,,,,,,,,,,,,,0,0,1,0,,425000,2025,4
46,2,,,,,,,,,,,,,,,0,0,1,0,,452000,2025,4
40,2,,,,,,,,,,,,,,,0,0,1,0,,390000,2025,4
34,2,,,,,,,,,,,,,,,0,0,1,0,,342000,2025,4
55,3,,,,,,,,,,,,,,,0,0,1,0,,512000,2025,4
44,2,,,,,,,,,,,,,,,0,0,1,0,,435000,2025,4
80,,,,,,,,,,,,,,,,0,0,1,0,,664000,2025,4
54,3,,,,,,,,,,,,,,,0,0,1,1,,467000,2025,4
80,4,,,,,,,,,,,,,,,0,0,1,1,,661700,2025,4
47.6,3,,,1972,,,,,,,,,,,,0,0,1,0,,337000,2025,4
57.9,3,,,2021,,,,,,,,,,,,0,0,1,1,,660000,2025,4
27.18,1,,,,,,,,,,,,,,,0,0,1,1,,305000,2025,4
41,2,,,,,,,,,,,,,,,0,0,1,1,,372000,2025,4
108,4,,,2024,,,,,,,,,,,,0,0,1,1,,1450000,2025,4
45.74,2,,,2025,,,,,,,,,,,,0,0,1,1,,439000,2025,4
58.64,4,1,,,,,,,,,,,,,,0,0,1,1,,529000,2025,4
63.9,4,2,,,,,,,,,,,,,,0,0,1,1,,680000,2025,4
50.91,3,1,,,,,,,,,,,,,,0,0,1,1,,558000,2025,4
60.97,3,,,2024,,,,,,,,,,,,0,0,1,1,,524342,2025,4
29.19,1,1,,,,,,,,,,,,,,0,0,1,1,,368000,2025,4
74.61,3,,,2023,,,,,,,,,,,,0,0,1,0,,820000,2025,4
39.49,2,,,,,,,,,,,,,,,0,0,1,1,,425500,2025,4
55.92,3,,,,,,,,,,,,,,,0,0,1,1,,515778,2025,4
37.59,3,1,,,,,,,,,,,,,,0,0,1,1,,370167,2025,4
38.69,2,9,,2025,,,,,,,,,,,,0,0,1,1,,452673,2025,4
84.91,4,,,2025,,,,,,,,,,,,0,0,1,1,,734471,2025,4
32.4,1,,,1973,,,,,,,,,,,,0,0,1,0,,275000,2025,4
77.6,4,,,1950,,,,,,,,,,,,0,0,1,0,,599000,2025,4
45.23,2,5,,2025,,,,,,,,,,,,0,0,1,1,,474915,2025,4
36.69,2,1,,2024,,,,,,,,,,,,0,0,1,1,,370569,2025,4
52.5,2,,,,,,,,,,,,,,,0,0,1,0,,449000,2025,4
15,1,,,1930,,,,,,,,,,,,0,0,1,1,,156000,2025,4
56,3,,,,,,,,,,,,,,,0,0,1,1,,499000,2025,4
26.81,1,1,,2024,,,,,,,,,,,,0,0,1,1,,273462,2025,4
51.54,3,,,1976,,,,,,,,,,,,0,0,1,0,,355000,2025,4
27.03,1,,,2024,,,,,,,,,,,,0,0,1,0,,283815,2025,4
59.5,3,,,1978,,,,,,,,,,,,0,0,1,0,,499000,2025,4
88.9,3,,,2012,,,,,,,,,,,,0,0,1,0,,977900,2025,4
61.63,2,,,,,,,,,,,,,,,0,0,1,0,,299000,2025,4
41,2,,,,,,,,,,,,,,,0,0,1,1,,372000,2025,4
40,2,,,,,,,,,,,,,,,0,0,1,1,,418000,2025,4
38,2,,,,,,,,,,,,,,,0,0,1,1,,374300,2025,4
61,4,,,,,,,,,,,,,,,0,0,1,1,,556000,2025,4
40.46,1,,,2024,,,,,,,,,,,,0,0,1,1,,392462,2025,4
47,2,,,,,,,,,,,,,,,0,0,1,0,,329000,2025,4
38.89,2,,,,,,,,,,,,,,,0,0,1,0,,369900,2025,4
51.5,2,3,,1999,,,,,,,,,,,,0,0,1,1,,250000,2025,4
21.67,1,,,1920,,,,,,,,,,,,0,0,1,0,,240000,2025,4
30.35,1,,,2024,,,,,,,,,,,,0,0,1,1,,384433,2025,4
48.46,2,,,2024,,,,,,,,,,,,0,0,1,0,,484599,2025,4
78.5,3,,,2015,,,,,,,,,,,,0,0,1,0,,879000,2025,4
73.55,3,,,2023,,,,,,,,,,,,0,0,1,0,,587000,2025,4
42.42,2,,,1930,,,,,,,,,,,,0,0,1,1,,515000,2025,4
34.66,2,,,1900,,,,,,,,,,,,0,0,1,0,,269000,2025,4
69.33,4,,,,,,,,,,,,,,,0,0,1,0,,672501,2025,4
39.7,2,,,,,,,,,,,,,,,0,0,1,0,,317000,2025,4
55.92,3,,,,,,,,,,,,,,,0,0,1,1,,515778,2025,4
65.68,2,,,1910,,,,,,,,,,,,0,0,1,0,,327500,2025,4
40.47,2,,,,,,,,,,,,,,,0,0,1,0,,455000,2025,4
46.76,2,,,2025,,,,,,,,,,,,0,0,1,1,,479000,2025,4
38,2,,,,,,,,,,,,,,,0,0,1,1,,374300,2025,4
41.65,2,,,,,,,,,,,,,,,0,0,1,0,,339000,2025,4
55,3,,,,,,,,,,,,,,,0,0,1,1,,466000,2025,4
40.39,2,,,1960,,,,,,,,,,,,0,0,1,0,,305000,2025,4
52,2,,,,,,,,,,,,,,,0,0,1,0,,375000,2025,4
56,2,,,2003,,,,,,,,,,,,0,0,1,1,,559000,2025,4
40.95,2,,,2025,,,,,,,,,,,,0,0,1,1,,371314,2025,4
55.1,3,,,2008,,,,,,,,,,,,0,0,1,0,,499000,2025,4
41,2,,,,,,,,,,,,,,,0,0,1,0,,389000,2025,4
54.15,3,,,2025,,,,,,,,,,,,0,0,1,1,,465663,2025,4
54,3,,,,,,,,,,,,,,,0,0,1,1,,467000,2025,4
31.95,2,,,2024,,,,,,,,,,,,0,0,1,1,,328334,2025,4
46.03,2,,,1978,,,,,,,,,,,,0,0,1,1,,349000,2025,4
35.59,2,,,2025,,,,,,,,,,,,0,0,1,1,,381009,2025,4
61.42,3,,,1991,,,,,,,,,,,,0,0,1,0,,550000,2025,4
49.54,3,,,,,,,,,,,,,,,0,0,1,1,,542909,2025,4
38.16,2,,,1970,,,,,,,,,,,,0,0,1,0,,340000,2025,4
79.33,4,,,2025,,,,,,,,,,,,0,0,1,0,,700915,2025,4
41,2,,,,,,,,,,,,,,,0,0,1,1,,372000,2025,4
70,3,,,2024,,,,,,,,,,,,0,0,1,1,,1043000,2025,4
36,2,,,,,,,,,,,,,,,0,0,1,0,,379000,2025,4
26,1,,,,,,,,,,,,,,,0,0,1,1,,261000,2025,4
36.19,2,,,,,,,,,,,,,,,0,0,1,1,,416366,2025,4
80,4,,,,,,,,,,,,,,,0,0,1,1,,661700,2025,4
52.97,3,,,1970,,,,,,,,,,,,0,0,1,1,,482000,2025,4
52.78,2,,,1970,,,,,,,,,,,,0,0,1,1,,499000,2025,4
52.5,2,,,2017,,,,,,,,,,,,0,0,1,0,,699000,2025,4
109.2,4,,,2023,,,,,,,,,,,,0,0,1,0,,799000,2025,4
45,2,,,1980,,,,,,,,,,,,0,0,1,0,,412000,2025,4
45,2,,,1967,,,,,,,,,,,,0,0,1,0,,299900,2025,4
57.5,2,,,2014,,,,,,,,,,,,0,0,1,0,,645000,2025,4
41,2,,,2024,,,,,,,,,,,,0,0,1,1,,499000,2025,4
41,2,,,2025,,,,,,,,,,,,0,0,1,1,,371300,2025,4
48.05,2,,,2026,,,,,,,,,,,,0,0,1,0,,483525,2025,4
80,4,,,,,,,,,,,,,,,0,0,1,1,,661700,2025,4
54.2,3,,,2025,,,,,,,,,,,,0,0,1,1,,465600,2025,4
38,2,,,2025,,,,,,,,,,,,0,0,1,1,,354500,2025,4
68.5,,,,2025,,,,,,,,,,,,0,0,1,1,,567000,2025,4
32,2,,,2024,,,,,,,,,,,,0,0,1,1,,328300,2025,4
38,2,,,,,,,,,,,,,,,0,0,1,1,,374300,2025,4
26,1,,,2025,,,,,,,,,,,,0,0,1,1,,258850,2025,4
80,,,,2024,,,,,,,,,,,,0,0,1,1,,661550,2025,4
51,3,,,2025,,,,,,,,,,,,0,0,1,1,,470100,2025,4
41.2,2,,,2014,,,,,,,,,,,,0,0,1,0,,449000,2025,4
40.1,2,,,2025,,,,,,,,,,,,0,0,1,1,,389900,2025,4
55,3,,,,,,,,,,,,,,,0,0,1,1,,466000,2025,4
84,3,,,,,,,,,,,,,,,0,0,1,0,,580000,2025,4
44.1,3,,,2025,,,,,,,,,,,,0,0,1,1,,425200,2025,4
39,2,,,2024,,,,,,,,,,,,0,0,1,1,,381700,2025,4
46,3,,,1960,,,,,,,,,,,,0,0,1,1,,475000,2025,4
158.93,,2,,,,,,,,,,,,,,0,0,1,0,,1422000,2025,4
37.93,2,,,2025,,,,,,,,,,,,0,0,1,1,,435630,2025,4
49.42,3,,,2023,,,,,,,,,,,,0,0,1,1,,597000,2025,4
56.4,3,,,1974,,,,,,,,,,,,0,0,1,1,,460000,2025,4
26.21,1,,,2023,,,,,,,,,,,,0,0,1,1,,419000,2025,4
27.38,1,,,2020,,,,,,,,,,,,0,0,1,0,,369900,2025,4
73.16,3,,,1920,,,,,,,,,,,,0,0,1,0,,379000,2025,4
37.48,2,,,1969,,,,,,,,,,,,0,0,1,1,,356000,2025,4
52,3,,,2025,,,,,,,,,,,,0,0,1,1,,459000,2025,4
109.2,4,,,2023,,,,,,,,,,,,0,0,1,0,,799000,2025,4
61,4,,,,,,,,,,,,,,,0,0,1,1,,556000,2025,4
26,1,,,2023,,,,,,,,,,,,0,0,1,1,,385000,2025,4
61,3,,,2021,,,,,,,,,,,,0,0,1,1,,671000,2025,4
72,4,,,,,,,,,,,,,,,0,0,1,1,,629500,2025,4
22.54,2,,,,,,,,,,,,,,,0,0,1,0,,275000,2025,4
41,2,,,2024,,,,,,,,,,,,0,0,1,1,,371400,2025,4
55,3,,,2024,,,,,,,,,,,,0,0,1,1,,466800,2025,4
41,2,,,,,,,,,,,,,,,0,0,1,1,,372000,2025,4
61,4,,,2024,,,,,,,,,,,,0,0,1,1,,550100,2025,4
32,2,,,2024,,,,,,,,,,,,0,0,1,1,,328300,2025,4
26.34,1,1,,,,,,,,,,,,,,0,0,1,1,,342000,2025,4
26,1,,,2024,,,,,,,,,,,,0,0,1,1,,261000,2025,4
26,1,,,,,,,,,,,,,,,0,0,1,1,,261000,2025,4
38,2,,,2024,,,,,,,,,,,,0,0,1,1,,354600,2025,4
55,3,,,,,,,,,,,,,,,0,0,1,1,,466000,2025,4
124.46,,,,1935,,,,,,,,,,,,0,0,1,1,,775000,2025,4
25.41,1,1,,,,,,,,,,,,,,0,0,1,1,,320000,2025,4
54.74,3,1,,,,,,,,,,,,,,0,0,1,1,,593000,2025,4
55.04,4,1,,,,,,,,,,,,,,0,0,1,1,,596000,2025,4
45,2,,,,,,,,,,,,,,,0,0,1,1,,384000,2025,4
49.54,3,1,,,,,,,,,,,,,,0,0,1,1,,539000,2025,4
48.53,3,1,,,,,,,,,,,,,,0,0,1,1,,539000,2025,4
38.61,2,1,,,,,,,,,,,,,,0,0,1,1,,456000,2025,4
42.91,2,1,,,,,,,,,,,,,,0,0,1,1,,499500,2025,4
41.73,2,1,,,,,,,,,,,,,,0,0,1,1,,495700,2025,4
27.34,2,1,,,,,,,,,,,,,,0,0,1,1,,355000,2025,4
71.88,4,,,2025,,,,,,,,,,,,0,0,1,0,,629345,2025,4
71.53,3,,,2025,,,,,,,,,,,,0,0,1,1,,658076,2025,4
52.36,2,,,2025,,,,,,,,,,,,0,0,1,1,,460768,2025,4
49.35,3,,,,,,,,,,,,,,,0,0,1,0,,468651,2025,4
36.52,2,,,1936,,,,,,,,,,,,0,0,1,0,,281204,2025,4
54.6,3,,,1976,,,,,,,,,,,,0,0,1,0,,399000,2025,4
47.02,2,,,2025,,,,,,,,,,,,0,0,1,1,,404372,2025,4
60.65,3,,,2025,,,,,,,,,,,,0,0,1,1,,515525,2025,4
42.98,2,,,,,,,,,,,,,,,0,0,1,0,,485674,2025,4
54.67,3,,,2024,,,,,,,,,,,,0,0,1,0,,563101,2025,4
72,4,,,,,,,,,,,,,,,0,0,1,1,,629500,2025,4
40.49,1,,,2024,,,,,,,,,,,,0,0,1,0,,438830,2025,4
69.41,4,,,2024,,,,,,,,,,,,0,0,1,0,,7003447,2025,4
39.09,2,,,1940,,,,,,,,,,,,0,0,1,0,,312720,2025,4
61.73,3,,,2024,,,,,,,,,,,,0,0,1,0,,613107,2025,4
61.58,4,,,,,,,,,,,,,,,0,0,1,0,,339000,2025,4
36.16,1,,,2025,,,,,,,,,,,,0,0,1,0,,350000,2025,4
101.89,4,,,,,,,,,,,,,,,0,0,1,0,,906821,2025,4
41.35,2,,,2026,,,,,,,,,,,,0,0,1,0,,503936,2025,4
66.27,3,,,2023,,,,,,,,,,,,0,0,1,0,,596430,2025,4
62.39,3,,,2025,,,,,,,,,,,,0,0,1,0,,486642,2025,4
25.88,1,,,2024,,,,,,,,,,,,0,0,1,1,,339028,2025,4
30.9,1,,,2025,,,,,,,,,,,,0,0,1,1,,355350,2025,4
40,2,,,1970,,,,,,,,,,,,0,0,1,0,,347000,2025,4
30.99,1,,,2024,,,,,,,,,,,,0,0,1,1,,347088,2025,4
62.69,3,,,2024,,,,,,,,,,,,0,0,1,1,,605000,2025,4
54.71,3,,,2025,,,,,,,,,,,,0,0,1,1,,563513,2025,4
36.98,1,,,,,,,,,,,,,,,0,0,1,0,,436364,2025,4
42.79,2,,,2024,,,,,,,,,,,,0,0,1,1,,423621,2025,4
116.51,4,,,1911,,,,,,,,,,,,0,0,1,1,,1099000,2025,4
29.35,2,,,,,,,,,,,,,,,0,0,1,0,,189000,2025,4
42.48,1,,,,,,,,,,,,,,,0,0,1,0,,215000,2025,4
32.67,2,,,2021,,,,,,,,,,,,0,0,1,1,,299000,2025,4
93.06,4,,,2023,,,,,,,,,,,,0,0,1,1,,1265000,2025,4
37,2,,,,,,,,,,,,,,,0,0,1,0,,265000,2025,4
45.55,3,,,,,,,,,,,,,,,0,0,1,1,,329000,2025,4
73,3,,,,,,,,,,,,,,,0,0,1,0,,440000,2025,4
64,4,,,,,,,,,,,,,,,0,0,1,0,,550000,2025,4
40.49,1,,,2024,,,,,,,,,,,,0,0,1,0,,438830,2025,4
36.88,1,,,,,,,,,,,,,,,0,0,1,0,,290000,2025,4
41,2,,,2025,,,,,,,,,,,,0,0,1,1,,371300,2025,4
27.18,1,4,,,,,,,,,,,,,,0,0,1,0,,200000,2025,4
55,2,,,,,,,,,,,,,,,0,0,1,0,,566500,2025,4
35,1,,,1981,,,,,,,,,,,,0,0,1,0,,245000,2025,4
54.2,3,,,2025,,,,,,,,,,,,0,0,1,1,,465600,2025,4
32,2,,,2024,,,,,,,,,,,,0,0,1,1,,328300,2025,4
47,2,,,,,,,,,,,,,,,0,0,1,0,,312000,2025,4
68.5,4,,,2025,,,,,,,,,,,,0,0,1,1,,567000,2025,4
38,2,,,2025,,,,,,,,,,,,0,0,1,1,,354500,2025,4
39,2,,,2024,,,,,,,,,,,,0,0,1,1,,381700,2025,4
26,1,,,2025,,,,,,,,,,,,0,0,1,1,,258850,2025,4
80,,,,2024,,,,,,,,,,,,0,0,1,1,,661550,2025,4
34.71,1,,,1985,,,,,,,,,,,,0,0,1,0,,270000,2025,4
40.1,2,,,2025,,,,,,,,,,,,0,0,1,1,,389900,2025,4
44.1,3,,,2025,,,,,,,,,,,,0,0,1,1,,425200,2025,4
51,3,,,2025,,,,,,,,,,,,0,0,1,1,,470100,2025,4
91.5,2,,,1920,,,,,,,,,,,,0,0,1,1,,450000,2025,4
53,2,,,1977,,,,,,,,,,,,0,0,1,0,,510000,2025,4
36.74,2,,,,,,,,,,,,,,,0,0,1,0,,310000,2025,4
39.47,1,,,1960,,,,,,,,,,,,0,0,1,0,,320000,2025,4
45.9,2,,,1960,,,,,,,,,,,,0,0,1,1,,329000,2025,4
65.09,3,,,2026,,,,,,,,,,,,0,0,1,0,,636409,2025,4
47.54,3,,,1971,,,,,,,,,,,,0,0,1,0,,325000,2025,4
38,2,,,2025,,,,,,,,,,,,0,0,1,1,,354500,2025,4
35,2,,,2025,,,,,,,,,,,,0,0,1,1,,340400,2025,4
55,3,5,,2025,,,,,,,,,,,,0,0,1,1,,469800,2025,4
54.2,3,,,2025,,,,,,,,,,,,0,0,1,1,,465600,2025,4
35,2,,,2025,,,,,,,,,,,,0,0,1,1,,340400,2025,4
35,1,,,1981,,,,,,,,,,,,0,0,1,0,,245000,2025,4
41.08,1,,,,,,,,,,,,,,,0,0,1,1,,259800,2025,4
64,2,,,1900,,,,,,,,,,,,0,0,1,0,,301000,2025,4
73.16,4,,,1900,,,,,,,,,,,,0,0,1,0,,380000,2025,4
42.23,2,,,1975,,,,,,,,,,,,0,0,1,0,,315700,2025,4
67,2,1,,2025,,,,,,,,,,,,0,0,1,0,,700000,2025,4
37,2,,,,,,,,,,,,,,,0,0,1,0,,263000,2025,4
41,2,,,,,,,,,,,,,,,0,0,1,1,,372000,2025,4
50.31,3,1,,,,,,,,,,,,,,0,0,1,1,,451280,2025,4
80,4,,,,,,,,,,,,,,,0,0,1,1,,661700,2025,4
58.88,4,1,,,,,,,,,,,,,,0,0,1,1,,514375,2025,4
44,2,,,,,,,,,,,,,,,0,0,1,1,,380000,2025,4
26,1,,,,,,,,,,,,,,,0,0,1,1,,261000,2025,4
33.59,2,1,,2026,,,,,,,,,,,,0,0,1,1,,345842,2025,4
44.64,2,,,1975,,,,,,,,,,,,0,0,1,0,,420000,2025,4
55,3,,,,,,,,,,,,,,,0,0,1,1,,466000,2025,4
43.36,2,1,,2026,,,,,,,,,,,,0,0,1,1,,426142,2025,4
40.48,2,1,,,,,,,,,,,,,,0,0,1,1,,404152,2025,4
44.96,3,,,1975,,,,,,,,,,,,0,0,1,0,,440000,2025,4
31.5,1,,,1930,,,,,,,,,,,,0,0,1,0,,195000,2025,4
58.49,2,,,1900,,,,,,,,,,,,0,0,1,0,,375000,2025,4
65.82,3,,,,,,,,,,,,,,,0,0,1,0,,475000,2025,4
27.18,1,,,2025,,,,,,,,,,,,0,0,1,1,,304755,2025,4
51,2,,,,,,,,,,,,,,,0,0,1,0,,375000,2025,4
83.48,3,,,2010,,,,,,,,,,,,0,0,1,0,,879000,2025,4
41,2,,,2025,,,,,,,,,,,,0,0,1,1,,371300,2025,4
54.66,3,,,1975,,,,,,,,,,,,0,0,1,0,,492000,2025,4
68.5,4,,,2025,,,,,,,,,,,,0,0,1,1,,567000,2025,4
38,2,,,2025,,,,,,,,,,,,0,0,1,1,,354500,2025,4
54.2,3,,,2025,,,,,,,,,,,,0,0,1,1,,465600,2025,4
32,2,,,2024,,,,,,,,,,,,0,0,1,1,,328300,2025,4
39,2,,,2024,,,,,,,,,,,,0,0,1,1,,381700,2025,4
26,1,,,2025,,,,,,,,,,,,0,0,1,1,,258850,2025,4
41.08,1,,,,,,,,,,,,,,,0,0,1,1,,259800,2025,4
80,,,,2024,,,,,,,,,,,,0,0,1,1,,661550,2025,4
40.1,2,,,2025,,,,,,,,,,,,0,0,1,1,,389900,2025,4
44.1,3,,,2025,,,,,,,,,,,,0,0,1,1,,425200,2025,4
51,3,,,2025,,,,,,,,,,,,0,0,1,1,,470100,2025,4
30.66,1,,,2022,,,,,,,,,,,,0,0,1,1,,359000,2025,4
48,3,,,,,,,,,,,,,,,0,0,1,0,,460970,2025,4
66.7,3,,,2006,,,,,,,,,,,,0,0,1,0,,587000,2025,4
31,2,,,,,,,,,,,,,,,0,0,1,1,,334900,2025,4
51,2,,,1981,,,,,,,,,,,,0,0,1,0,,474000,2025,4
47.5,3,,,,,,,,,,,,,,,0,0,1,0,,430000,2025,4
40.5,2,,,,,,,,,,,,,,,0,0,1,0,,329000,2025,4
35.3,2,,,,,,,,,,,,,,,0,0,1,1,,369807,2025,4
25.07,2,,,2026,,,,,,,,,,,,0,0,1,1,,335771,2025,4
34,2,,,,,,,,,,,,,,,0,0,1,1,,345840,2025,4
52.08,3,,,2025,,,,,,,,,,,,0,0,1,1,,484422,2025,4
35.59,2,,,2025,,,,,,,,,,,,0,0,1,1,,381009,2025,4
32,2,,,2024,,,,,,,,,,,,0,0,1,1,,328334,2025,4
79.09,,,,,,,,,,,,,,,,0,0,1,1,,707599,2025,4
45.75,3,4,,,,,,,,,,,,,,0,0,1,1,,459000,2025,4
41.71,2,4,,,,,,,,,,,,,,0,0,1,1,,425000,2025,4
79.43,3,,,,,,,,,,,,,,,0,0,1,1,,849000,2025,4
25.53,1,4,,,,,,,,,,,,,,0,0,1,1,,270000,2025,4
43.67,3,4,,,,,,,,,,,,,,0,0,1,1,,438000,2025,4
23,1,,,,,,,,,,,,,,,0,0,1,0,,280000,2025,4
47.91,3,4,,,,,,,,,,,,,,0,0,1,1,,481000,2025,4
53.5,3,4,,,,,,,,,,,,,,0,0,1,1,,520000,2025,4
47.89,3,4,,,,,,,,,,,,,,0,0,1,1,,480000,2025,4
45.48,3,4,,,,,,,,,,,,,,0,0,1,1,,456000,2025,4
25.15,1,4,,,,,,,,,,,,,,0,0,1,1,,266000,2025,4
45.6,3,3,,,,,,,,,,,,,,0,0,1,1,,452000,2025,4
36.02,3,2,,,,,,,,,,,,,,0,0,1,0,,400000,2025,4
26.04,1,2,,,,,,,,,,,,,,0,0,1,1,,271000,2025,4
49.26,3,3,,,,,,,,,,,,,,0,0,1,1,,481000,2025,4
45.56,3,3,,,,,,,,,,,,,,0,0,1,1,,452000,2025,4
44.1,3,,,2025,,,,,,,,,,,,0,0,1,1,,425200,2025,4
48.17,3,2,,,,,,,,,,,,,,0,0,1,1,,466000,2025,4
26.67,3,3,,,,,,,,,,,,,,0,0,1,1,,280000,2025,4
30.13,1,1,,,,,,,,,,,,,,0,0,1,1,,312000,2025,4
48.28,3,1,,,,,,,,,,,,,,0,0,1,1,,462000,2025,4
48.38,3,1,,,,,,,,,,,,,,0,0,1,1,,463000,2025,4
46.69,3,2,,,,,,,,,,,,,,0,0,1,1,,459000,2025,4
48.28,3,1,,,,,,,,,,,,,,0,0,1,1,,462000,2025,4
26.2,1,1,,,,,,,,,,,,,,0,0,1,1,,271000,2025,4
50.77,3,1,,,,,,,,,,,,,,0,0,1,1,,478000,2025,4
63.9,3,,,2001,,,,,,,,,,,,0,0,1,0,,650000,2025,4
25.67,1,1,,,,,,,,,,,,,,0,0,1,1,,265000,2025,4
45.93,3,1,,,,,,,,,,,,,,0,0,1,1,,446000,2025,4
50.24,3,2,,,,,,,,,,,,,,0,0,1,1,,479000,2025,4
49.39,3,2,,,,,,,,,,,,,,0,0,1,1,,478000,2025,4
47.92,3,2,,,,,,,,,,,,,,0,0,1,1,,471000,2025,4
43.35,3,4,,,,,,,,,,,,,,0,0,1,1,,435000,2025,4
